[14:21:28] [main/INFO]: ModLauncher running: args [--username, JustArend, --version, forge-47.3.0, --gameDir, C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0, --assetsDir, C:\Users\Arend\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, bb99cf8c16fa45c3bab5f6031f089828, --accessToken, ????????, --clientId, NzE1YTE1MjUtZjFlZC00ZDc5LWJiMjQtMzYzZWQ5NWNjYjc5, --xuid, 2535428986502103, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\Arend\curseforge\minecraft\Install\quickPlay\java\1721913686378.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:21:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[14:24:02] [Server thread/WARN]: Found already existing holder terralith:shield from tag forge:is_plateau! Replacing value anyway! Old value was 13432831, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder terralith:shield_clearing from tag forge:is_plateau! Replacing value anyway! Old value was 16774563, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder terralith:steppe from tag forge:is_plateau! Replacing value anyway! Old value was 16774563, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder terralith:yellowstone from tag forge:is_plateau! Replacing value anyway! Old value was 13432831, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder terralith:yosemite_cliffs from tag forge:is_plateau! Replacing value anyway! Old value was 16774563, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder minecraft:savanna_plateau from tag forge:is_plateau! Replacing value anyway! Old value was 16774563, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder minecraft:wooded_badlands from tag forge:is_plateau! Replacing value anyway! Old value was 16774563, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder biomesoplenty:rocky_rainforest from tag forge:is_plateau! Replacing value anyway! Old value was 12582892, new is 16772502
[14:24:02] [Server thread/WARN]: Found already existing holder biomesoplenty:dryland from tag forge:is_desert! Replacing value anyway! Old value was 16774563, new is 14090198
[14:24:02] [Server thread/WARN]: Found already existing holder biomesoplenty:lush_desert from tag forge:is_desert! Replacing value anyway! Old value was 16774563, new is 14090198
[14:24:02] [Server thread/INFO]: Started DhWorld of type Client_Server
[14:24:02] [Server thread/INFO]: Initialized TerraBlender biomes for level stem aether:the_aether
[14:24:03] [Server thread/INFO]: Initialized TerraBlender biomes for level stem minecraft:overworld
[14:24:03] [Server thread/INFO]: Initialized TerraBlender biomes for level stem minecraft:the_nether
[14:24:03] [Server thread/INFO]: level load
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0010-sqlite-createInitialDataTables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0020-sqlite-createFullDataSourceV2Tables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0030-sqlite-changeTableJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0031-sqlite-useSqliteWalJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0040-sqlite-removeRenderCache.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0050-sqlite-addApplyToParentIndex.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [Server thread/INFO]: Running SQL update script: [sqlScripts/0060-sqlite-createChunkHashTable.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data\DistantHorizons.sqlite]
[14:24:03] [DH-Full Data Migration Thread: [overworld] Thread[0]/INFO]: Attempting to migrate data sources for: [overworld]-[C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data]...
[14:24:03] [DH-Full Data Migration Thread: [overworld] Thread[0]/INFO]: Found [0] data sources that need migration.
[14:24:03] [DH-Full Data Migration Thread: [overworld] Thread[0]/INFO]: No migration necessary.
[14:24:03] [Server thread/INFO]: Started DhClientServerLevel for Wrapped{ServerLevel[New World]@overworld} with saves at [LocalSaveStructure@C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\data]
[14:24:13] [Server thread/INFO]: level load
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0010-sqlite-createInitialDataTables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0020-sqlite-createFullDataSourceV2Tables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0030-sqlite-changeTableJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0031-sqlite-useSqliteWalJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0040-sqlite-removeRenderCache.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0050-sqlite-addApplyToParentIndex.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0060-sqlite-createChunkHashTable.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data\DistantHorizons.sqlite]
[14:24:13] [DH-Full Data Migration Thread: [the_aether] Thread[0]/INFO]: Attempting to migrate data sources for: [the_aether]-[C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data]...
[14:24:13] [DH-Full Data Migration Thread: [the_aether] Thread[0]/INFO]: Found [0] data sources that need migration.
[14:24:13] [DH-Full Data Migration Thread: [the_aether] Thread[0]/INFO]: No migration necessary.
[14:24:13] [Server thread/INFO]: Started DhClientServerLevel for Wrapped{ServerLevel[New World]@the_aether} with saves at [LocalSaveStructure@C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\aether\the_aether\data]
[14:24:13] [Server thread/INFO]: level load
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0010-sqlite-createInitialDataTables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0020-sqlite-createFullDataSourceV2Tables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0030-sqlite-changeTableJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0031-sqlite-useSqliteWalJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0040-sqlite-removeRenderCache.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0050-sqlite-addApplyToParentIndex.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0060-sqlite-createChunkHashTable.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data\DistantHorizons.sqlite]
[14:24:13] [DH-Full Data Migration Thread: [the_end] Thread[0]/INFO]: Attempting to migrate data sources for: [the_end]-[C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data]...
[14:24:13] [DH-Full Data Migration Thread: [the_end] Thread[0]/INFO]: Found [0] data sources that need migration.
[14:24:13] [DH-Full Data Migration Thread: [the_end] Thread[0]/INFO]: No migration necessary.
[14:24:13] [Server thread/INFO]: Started DhClientServerLevel for Wrapped{ServerLevel[New World]@the_end} with saves at [LocalSaveStructure@C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM1\data]
[14:24:13] [Server thread/INFO]: level load
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0010-sqlite-createInitialDataTables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0020-sqlite-createFullDataSourceV2Tables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0030-sqlite-changeTableJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0031-sqlite-useSqliteWalJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0040-sqlite-removeRenderCache.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0050-sqlite-addApplyToParentIndex.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0060-sqlite-createChunkHashTable.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data\DistantHorizons.sqlite]
[14:24:13] [DH-Full Data Migration Thread: [the_nether] Thread[0]/INFO]: Attempting to migrate data sources for: [the_nether]-[C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data]...
[14:24:13] [DH-Full Data Migration Thread: [the_nether] Thread[0]/INFO]: Found [0] data sources that need migration.
[14:24:13] [DH-Full Data Migration Thread: [the_nether] Thread[0]/INFO]: No migration necessary.
[14:24:13] [Server thread/INFO]: Started DhClientServerLevel for Wrapped{ServerLevel[New World]@the_nether} with saves at [LocalSaveStructure@C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\dimensions\deeperdarker\otherside\data]
[14:24:13] [Server thread/INFO]: level load
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0010-sqlite-createInitialDataTables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0020-sqlite-createFullDataSourceV2Tables.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0030-sqlite-changeTableJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0031-sqlite-useSqliteWalJournaling.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0040-sqlite-removeRenderCache.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0050-sqlite-addApplyToParentIndex.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [Server thread/INFO]: Running SQL update script: [sqlScripts/0060-sqlite-createChunkHashTable.sql], for repo: [C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data\DistantHorizons.sqlite]
[14:24:13] [DH-Full Data Migration Thread: [the_nether] Thread[0]/INFO]: Attempting to migrate data sources for: [the_nether]-[C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data]...
[14:24:13] [DH-Full Data Migration Thread: [the_nether] Thread[0]/INFO]: Found [0] data sources that need migration.
[14:24:13] [DH-Full Data Migration Thread: [the_nether] Thread[0]/INFO]: No migration necessary.
[14:24:13] [Server thread/INFO]: Started DhClientServerLevel for Wrapped{ServerLevel[New World]@the_nether} with saves at [LocalSaveStructure@C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\DIM-1\data]
